phage,status,source,seq_len
jq780163,not_found,none,0
jq780327,not_found,none,0
jq797329,not_found,none,0
jq801337,not_found,none,0
jq806763,not_found,none,0
jq806764,not_found,none,0
jq809650,not_found,none,0
jq809663,not_found,none,0
jq809701,not_found,none,0
jq809702,not_found,none,0
jq809703,not_found,none,0
jq823122,not_found,none,0
jq823123,not_found,none,0
jq867099,not_found,none,0
jq867100,not_found,none,0
jq896627,not_found,none,0
jq911768,not_found,none,0
jq957932,not_found,none,0
jq965645,not_found,none,0
jq965700,not_found,none,0
jq965701,not_found,none,0
jq965702,not_found,none,0
jq965703,not_found,none,0
jq966307,not_found,none,0
jx000007,not_found,none,0
jx013863,not_found,none,0
jx015524,not_found,none,0
jx042578,not_found,none,0
jx042579,not_found,none,0
jx045649,not_found,none,0
jx045650,not_found,none,0
jx080300,not_found,none,0
jx080301,not_found,none,0
jx080302,not_found,none,0
jx080303,not_found,none,0
jx080304,not_found,none,0
jx080305,not_found,none,0
jx094431,not_found,none,0
jx094500,not_found,none,0
jx094501,not_found,none,0
jx100809,not_found,none,0
jx100810,not_found,none,0
jx100811,not_found,none,0
jx100812,not_found,none,0
jx100813,not_found,none,0
jx100814,not_found,none,0
jx104231,not_found,none,0
jx121091,not_found,none,0
jx123262,not_found,none,0
jx128257,not_found,none,0
jx128258,not_found,none,0
jx128259,not_found,none,0
jx131330,not_found,none,0
jx145341,not_found,none,0
jx145342,not_found,none,0
jx163858,not_found,none,0
jx173487,not_found,none,0
jx174275,not_found,none,0
jx182369,not_found,none,0
jx182370,not_found,none,0
jx182371,not_found,none,0
jx182372,not_found,none,0
jx193904,not_found,none,0
jx194238,not_found,none,0
jx194239,not_found,none,0
jx238501,not_found,none,0
jx262215,not_found,none,0
jx262216,not_found,none,0
jx262217,not_found,none,0
jx262218,not_found,none,0
jx262219,not_found,none,0
jx262220,not_found,none,0
jx262221,not_found,none,0
jx262222,not_found,none,0
jx262223,not_found,none,0
jx262224,not_found,none,0
jx262225,not_found,none,0
jx262376,not_found,none,0
jx274646,not_found,none,0
jx274647,not_found,none,0
jx296113,not_found,none,0
jx297445,not_found,none,0
jx306041,not_found,none,0
jx307702,not_found,none,0
jx307703,not_found,none,0
jx307704,not_found,none,0
jx307705,not_found,none,0
jx316028,not_found,none,0
jx403939,not_found,none,0
jx403940,not_found,none,0
jx409894,not_found,none,0
jx409895,not_found,none,0
jx411619,not_found,none,0
jx411620,not_found,none,0
jx412914,not_found,none,0
jx415535,not_found,none,0
jx415536,not_found,none,0
jx421753,not_found,none,0
jx442241,not_found,none,0
jx483873,not_found,none,0
jx483874,not_found,none,0
jx483875,not_found,none,0
jx483876,not_found,none,0
jx483877,not_found,none,0
jx483878,not_found,none,0
jx483879,not_found,none,0
jx483880,not_found,none,0
jx483881,not_found,none,0
jx486087,not_found,none,0
jx486088,not_found,none,0
jx501340,not_found,none,0
jx507079,not_found,none,0
jx509734,not_found,none,0
jx536493,not_found,none,0
jx556417,not_found,none,0
jx556418,not_found,none,0
jx560521,not_found,none,0
jx560968,not_found,none,0
jx561091,not_found,none,0
jx564242,not_found,none,0
jx567312,not_found,none,0
jx569801,not_found,none,0
jx570702,not_found,none,0
jx570703,not_found,none,0
jx570704,not_found,none,0
jx570705,not_found,none,0
jx570706,not_found,none,0
jx570707,not_found,none,0
jx570708,not_found,none,0
jx570709,not_found,none,0
jx570710,not_found,none,0
jx570711,not_found,none,0
jx570712,not_found,none,0
jx570713,not_found,none,0
jx570714,not_found,none,0
jx625144,not_found,none,0
jx649096,not_found,none,0
jx649097,not_found,none,0
jx649098,not_found,none,0
jx649099,not_found,none,0
jx649100,not_found,none,0
jx658790,not_found,none,0
jx681814,not_found,none,0
jx846612,not_found,none,0
jx846613,not_found,none,0
jx863101,not_found,none,0
jx865427,not_found,none,0
jx866719,not_found,none,0
jx867715,not_found,none,0
jx871397,not_found,none,0
jx872508,not_found,none,0
jx875065,not_found,none,0
jx878496,not_found,none,0
jx878671,not_found,none,0
jx879087,not_found,none,0
jx880034,not_found,none,0
jx880072,not_found,none,0
jx887877,not_found,none,0
jx889246,not_found,none,0
jx899358,not_found,none,0
jx901189,not_found,none,0
jx913857,not_found,none,0
jx976549,not_found,none,0
jx997978,not_found,none,0
k (nc_005880; tax:221915; her:474),not_found,none,0
kc012913,not_found,none,0
kc013021,not_found,none,0
kc013022,not_found,none,0
kc013023,not_found,none,0
kc013024,not_found,none,0
kc013025,not_found,none,0
kc013026,not_found,none,0
kc013027,not_found,none,0
kc013028,not_found,none,0
kc013029,not_found,none,0
kc107834,not_found,none,0
kc117376,not_found,none,0
kc117377,not_found,none,0
kc117378,not_found,none,0
kc131129,not_found,none,0
kc139512,not_found,none,0
kc139514,not_found,none,0
kc139515,not_found,none,0
kc139517,not_found,none,0
kc139518,not_found,none,0
kc139519,not_found,none,0
kc139520,not_found,none,0
kc139521,not_found,none,0
kc139524,not_found,none,0
kc139565,not_found,none,0
kc139570,not_found,none,0
kc139638,not_found,none,0
kc139653,not_found,none,0
kc171646,not_found,none,0
kc171647,not_found,none,0
kc172839,not_found,none,0
kc182543,not_found,none,0
kc182548,not_found,none,0
kc182549,not_found,none,0
kc182550,not_found,none,0
kc206276,not_found,none,0
kc237308,not_found,none,0
kc237729,not_found,none,0
kc252997,not_found,none,0
kc262634,not_found,none,0
kc292020,not_found,none,0
kc292021,not_found,none,0
kc292022,not_found,none,0
kc292023,not_found,none,0
kc292024,not_found,none,0
kc292025,not_found,none,0
kc292026,not_found,none,0
kc292027,not_found,none,0
kc292028,not_found,none,0
kc292029,not_found,none,0
kc295538,not_found,none,0
kc310802,not_found,none,0
kc310803,not_found,none,0
kc310804,not_found,none,0
kc310806,not_found,none,0
kc311669,not_found,none,0
kc330679,not_found,none,0
kc330680,not_found,none,0
kc330681,not_found,none,0
kc330682,not_found,none,0
kc330683,not_found,none,0
kc330684,not_found,none,0
kc333879,not_found,none,0
kc342645,not_found,none,0
kc348598,not_found,none,0
kc348599,not_found,none,0
kc348600,not_found,none,0
kc348601,not_found,none,0
kc348602,not_found,none,0
kc348603,not_found,none,0
kc348604,not_found,none,0
kc357596,not_found,none,0
kc413987,not_found,none,0
kc413988,not_found,none,0
kc438282,not_found,none,0
kc438283,not_found,none,0
kc462197,not_found,none,0
kc465898,not_found,none,0
kc465899,not_found,none,0
kc465900,not_found,none,0
kc465901,not_found,none,0
kc481682,not_found,none,0
kc522412,not_found,none,0
kc542353,not_found,none,0
kc556893,not_found,none,0
kc556894,not_found,none,0
kc556895,not_found,none,0
kc556896,not_found,none,0
kc556897,not_found,none,0
kc556898,not_found,none,0
kc576783,not_found,none,0
kc576784,not_found,none,0
kc579452,not_found,none,0
kc595278,not_found,none,0
kc595279,not_found,none,0
kc595511,not_found,none,0
kc595512,not_found,none,0
kc595513,not_found,none,0
kc595514,not_found,none,0
kc595515,not_found,none,0
kc595516,not_found,none,0
kc595517,not_found,none,0
kc595518,not_found,none,0
kc618326,not_found,none,0
kc661271,not_found,none,0
kc661272,not_found,none,0
kc661273,not_found,none,0
kc661274,not_found,none,0
kc661275,not_found,none,0
kc661276,not_found,none,0
kc661277,not_found,none,0
kc661278,not_found,none,0
kc661279,not_found,none,0
kc661280,not_found,none,0
kc661281,not_found,none,0
kc677662,not_found,none,0
kc677663,not_found,none,0
kc685370,not_found,none,0
kc688701,not_found,none,0
kc690136,not_found,none,0
kc691254,not_found,none,0
kc691255,not_found,none,0
kc691256,not_found,none,0
kc691257,not_found,none,0
kc691258,not_found,none,0
kc700556,not_found,none,0
kc700557,not_found,none,0
kc700558,not_found,none,0
kc701493,not_found,none,0
kc710998,not_found,none,0
kc736071,not_found,none,0
kc748968,not_found,none,0
kc748969,not_found,none,0
kc748970,not_found,none,0
kc748971,not_found,none,0
kc751414,not_found,none,0
kc787105,not_found,none,0
kc787106,not_found,none,0
kc787107,not_found,none,0
kc787108,not_found,none,0
kc787110,not_found,none,0
kc801932,not_found,none,0
kc814930,not_found,none,0
kc821604,not_found,none,0
kc821605,not_found,none,0
kc821606,not_found,none,0
kc821607,not_found,none,0
kc821608,not_found,none,0
kc821609,not_found,none,0
kc821610,not_found,none,0
kc821611,not_found,none,0
kc821612,not_found,none,0
kc821613,not_found,none,0
kc821614,not_found,none,0
kc821615,not_found,none,0
kc821616,not_found,none,0
kc821617,not_found,none,0
kc821618,not_found,none,0
kc821619,not_found,none,0
kc821620,not_found,none,0
kc821621,not_found,none,0
kc821622,not_found,none,0
kc821623,not_found,none,0
kc821624,not_found,none,0
kc821625,not_found,none,0
kc821626,not_found,none,0
kc821627,not_found,none,0
kc821628,not_found,none,0
kc821629,not_found,none,0
kc821630,not_found,none,0
kc821631,not_found,none,0
kc821632,not_found,none,0
kc821633,not_found,none,0
kc821634,not_found,none,0
kc832325,not_found,none,0
kc853746,not_found,none,0
kc862295,not_found,none,0
kc862296,not_found,none,0
kc862297,not_found,none,0
kc862298,not_found,none,0
kc862299,not_found,none,0
kc862300,not_found,none,0
kc862301,not_found,none,0
kc900379,not_found,none,0
kc911856,not_found,none,0
kc911857,not_found,none,0
kc954774,not_found,none,0
kc954775,not_found,none,0
kc959568,not_found,none,0
kc960489,not_found,none,0
kc969441,not_found,none,0
kf005317,not_found,none,0
kf005318,not_found,none,0
kf005319,not_found,none,0
kf005320,not_found,none,0
kf006817,not_found,none,0
kf006818,not_found,none,0
kf010834,not_found,none,0
kf017001,not_found,none,0
kf017002,not_found,none,0
kf017003,not_found,none,0
kf017004,not_found,none,0
kf017005,not_found,none,0
kf017927,not_found,none,0
kf021268,not_found,none,0
kf024721,not_found,none,0
kf024722,not_found,none,0
kf024723,not_found,none,0
kf024724,not_found,none,0
kf024725,not_found,none,0
kf024726,not_found,none,0
kf024727,not_found,none,0
kf024728,not_found,none,0
kf024729,not_found,none,0
kf024730,not_found,none,0
kf024731,not_found,none,0
kf024732,not_found,none,0
kf024733,not_found,none,0
kf024734,not_found,none,0
kf030445,not_found,none,0
kf044309,not_found,none,0
kf044310,not_found,none,0
kf055347,not_found,none,0
kf056323,not_found,none,0
kf114874,not_found,none,0
kf114875,not_found,none,0
kf147891,not_found,none,0
kf148616,not_found,none,0
kf156338,not_found,none,0
kf156339,not_found,none,0
kf156340,not_found,none,0
kf183314,not_found,none,0
kf183315,not_found,none,0
kf188410,not_found,none,0
kf188414,not_found,none,0
kf188458,not_found,none,0
kf192053,not_found,none,0
kf208639,not_found,none,0
kf279411,not_found,none,0
kf279412,not_found,none,0
kf279413,not_found,none,0
kf279414,not_found,none,0
kf279415,not_found,none,0
kf279416,not_found,none,0
kf279417,not_found,none,0
kf296717,not_found,none,0
kf296718,not_found,none,0
kf301602,not_found,none,0
kf306380,not_found,none,0
kf322026,not_found,none,0
kf322032,not_found,none,0
kf356198,not_found,none,0
kf356199,not_found,none,0
kf361475,not_found,none,0
kf381361,not_found,none,0
kf416340,not_found,none,0
kf416341,not_found,none,0
kf416342,not_found,none,0
kf416343,not_found,none,0
kf416344,not_found,none,0
kf475786,not_found,none,0
kf493879,not_found,none,0
kf493880,not_found,none,0
kf493881,not_found,none,0
kf493882,not_found,none,0
kf493883,not_found,none,0
kf534715,not_found,none,0
kf550303,not_found,none,0
kf554508,not_found,none,0
kf560330,not_found,none,0
kf560331,not_found,none,0
kf560332,not_found,none,0
kf560333,not_found,none,0
kf560334,not_found,none,0
kf562099,not_found,none,0
kf562100,not_found,none,0
kf562101,not_found,none,0
kf562102,not_found,none,0
kf562340,not_found,none,0
kf562341,not_found,none,0
kf562864,not_found,none,0
kf562865,not_found,none,0
kf582788,not_found,none,0
kf589919,not_found,none,0
kf598856,not_found,none,0
kf598865,not_found,none,0
kf614509,not_found,none,0
kf620435,not_found,none,0
kf623293,not_found,none,0
kf623294,not_found,none,0
kf626665,not_found,none,0
kf626666,not_found,none,0
kf626667,not_found,none,0
kf626668,not_found,none,0
kf669647,not_found,none,0
kf669648,not_found,none,0
kf669649,not_found,none,0
kf669650,not_found,none,0
kf669651,not_found,none,0
kf669652,not_found,none,0
kf669653,not_found,none,0
kf669654,not_found,none,0
kf669655,not_found,none,0
kf669656,not_found,none,0
kf669657,not_found,none,0
kf669658,not_found,none,0
kf669659,not_found,none,0
kf669660,not_found,none,0
kf669661,not_found,none,0
kf669662,not_found,none,0
kf669663,not_found,none,0
kf676640,not_found,none,0
kf692088,not_found,none,0
kf700371,not_found,none,0
kf713485,not_found,none,0
kf713486,not_found,none,0
kf728385,not_found,none,0
kf733017,not_found,none,0
kf751793,not_found,none,0
kf751794,not_found,none,0
kf751795,not_found,none,0
kf751796,not_found,none,0
kf751797,not_found,none,0
kf766114,not_found,none,0
kf766125,not_found,none,0
kf767351,not_found,none,0
kf771236,not_found,none,0
kf771237,not_found,none,0
kf771238,not_found,none,0
kf771239,not_found,none,0
kf771641,not_found,none,0
kf772233,not_found,none,0
kf772234,not_found,none,0
kf787094,not_found,none,0
kf787095,not_found,none,0
kf800937,not_found,none,0
kf806588,not_found,none,0
kf806589,not_found,none,0
kf811200,not_found,none,0
kf831354,not_found,none,0
kf841475,not_found,none,0
kf841476,not_found,none,0
kf841477,not_found,none,0
kf856712,not_found,none,0
kf861510,not_found,none,0
kf926093,not_found,none,0
kf929199,not_found,none,0
kf954506,not_found,none,0
kf959563,not_found,none,0
kf971864,not_found,none,0
kf977490,not_found,none,0
kf981601,not_found,none,0
kf981730,not_found,none,0
kf981875,not_found,none,0
kf981876,not_found,none,0
kf986246,not_found,none,0
kf986247,not_found,none,0
kj000058,not_found,none,0
kj002054,not_found,none,0
kj010489,not_found,none,0
kj021043,not_found,none,0
kj025956,not_found,none,0
kj025957,not_found,none,0
kj094020,not_found,none,0
kj094021,not_found,none,0
kj094022,not_found,none,0
kj094023,not_found,none,0
kj094029,not_found,none,0
kj094030,not_found,none,0
kj094031,not_found,none,0
kj094032,not_found,none,0
kj094033,not_found,none,0
kj101592,not_found,none,0
kj127303,not_found,none,0
kj135004,not_found,none,0
kj140076,not_found,none,0
kj156985,not_found,none,0
kj159566,not_found,none,0
kj173786,not_found,none,0
kj174156,not_found,none,0
kj174157,not_found,none,0
kj190157,not_found,none,0
kj190158,not_found,none,0
kj192399,not_found,none,0
kj194579,not_found,none,0
kj194580,not_found,none,0
kj194581,not_found,none,0
kj194582,not_found,none,0
kj194583,not_found,none,0
kj194584,not_found,none,0
kj194585,not_found,none,0
kj210330,not_found,none,0
kj395778,not_found,none,0
kj409696,not_found,none,0
kj409772,not_found,none,0
kj410132,not_found,none,0
kj410133,not_found,none,0
kj410134,not_found,none,0
kj417497,not_found,none,0
kj419279,not_found,none,0
kj433975,not_found,none,0
kj451625,not_found,none,0
kj473422,not_found,none,0
kj473423,not_found,none,0
kj477077,not_found,none,0
kj489010,not_found,none,0
kj489011,not_found,none,0
kj489012,not_found,none,0
kj489013,not_found,none,0
kj489397,not_found,none,0
kj507099,not_found,none,0
kj507100,not_found,none,0
kj510412,not_found,none,0
kj510413,not_found,none,0
kj510414,not_found,none,0
kj510415,not_found,none,0
kj528544,not_found,none,0
kj534580,not_found,none,0
kj535721,not_found,none,0
kj535722,not_found,none,0
kj538721,not_found,none,0
kj538722,not_found,none,0
kj538723,not_found,none,0
kj564036,not_found,none,0
kj564037,not_found,none,0
kj564038,not_found,none,0
kj567041,not_found,none,0
kj567042,not_found,none,0
kj567043,not_found,none,0
kj567044,not_found,none,0
kj567045,not_found,none,0
kj567046,not_found,none,0
kj572844,not_found,none,0
kj572845,not_found,none,0
kj586794,not_found,none,0
kj586795,not_found,none,0
kj591604,not_found,none,0
kj591605,not_found,none,0
kj595575,not_found,none,0
kj595576,not_found,none,0
kj596420,not_found,none,0
kj603229,not_found,none,0
kj608188,not_found,none,0
kj619459,not_found,none,0
kj621082,not_found,none,0
kj668714,not_found,none,0
kj690250,not_found,none,0
kj716335,not_found,none,0
kj725374,not_found,none,0
kj746502,not_found,none,0
kj748011,not_found,none,0
kj802832,not_found,none,0
kj817802,not_found,none,0
kj829260,not_found,none,0
kj847052,not_found,none,0
kj858521,not_found,none,0
kj888149,not_found,none,0
kj909655,not_found,none,0
kj920400,not_found,none,0
kj936628,not_found,none,0
kj944841,not_found,none,0
kj997912,not_found,none,0
km051843,not_found,none,0
km066034,not_found,none,0
km083128,not_found,none,0
km091442,not_found,none,0
km091443,not_found,none,0
km091444,not_found,none,0
km101120,not_found,none,0
km101122,not_found,none,0
km101123,not_found,none,0
km101124,not_found,none,0
km190144,not_found,none,0
km197169,not_found,none,0
km199770,not_found,none,0
km199771,not_found,none,0
km215148,not_found,none,0
km216423,not_found,none,0
km224878,not_found,none,0
km224879,not_found,none,0
km226324,not_found,none,0
km233151,not_found,none,0
km247287,not_found,none,0
km253764,not_found,none,0
km272358,not_found,none,0
km279937,not_found,none,0
km347889,not_found,none,0
km360178,not_found,none,0
km370384,not_found,none,0
km373208,not_found,none,0
km378617,not_found,none,0
km407600,not_found,none,0
km458633,not_found,none,0
km501444,not_found,none,0
km507819,not_found,none,0
km514685,not_found,none,0
km581061,not_found,none,0
km606994,not_found,none,0
km606995,not_found,none,0
km606996,not_found,none,0
km606997,not_found,none,0
km606998,not_found,none,0
km606999,not_found,none,0
km607000,not_found,none,0
km607001,not_found,none,0
km607002,not_found,none,0
km607003,not_found,none,0
km879463,not_found,none,0
kp027199,not_found,none,0
kp027200,not_found,none,0
kp027201,not_found,none,0
kp027205,not_found,none,0
kp027206,not_found,none,0
kp063541,not_found,none,0
kp085586,not_found,none,0
kp162168,not_found,none,0
l06183,not_found,none,0
l13696,not_found,none,0
l33769,not_found,none,0
link to the application,not_found,none,0
lk392619,not_found,none,0
ln610572,not_found,none,0
ln610573,not_found,none,0
ln610574,not_found,none,0
ln610575,not_found,none,0
ln610576,not_found,none,0
ln610577,not_found,none,0
ln610578,not_found,none,0
ln610579,not_found,none,0
ln610580,not_found,none,0
ln610581,not_found,none,0
ln610582,not_found,none,0
ln610583,not_found,none,0
ln610585,not_found,none,0
ln610586,not_found,none,0
ln610587,not_found,none,0
ln610588,not_found,none,0
ln610589,not_found,none,0
ln610590,not_found,none,0
m11813,not_found,none,0
m11912,not_found,none,0
m19377,not_found,none,0
mg592390.1,not_found,none,0
mg592391.1,not_found,none,0
mg592392.1,not_found,none,0
mg592393.1,not_found,none,0
mg592394.1,not_found,none,0
mg592395.1,not_found,none,0
mg592396.1,not_found,none,0
mg592397.1,not_found,none,0
mg592398.1,not_found,none,0
mg592399.1,not_found,none,0
mg592400.1,not_found,none,0
mg592401.1,not_found,none,0
mg592402.1,not_found,none,0
mg592403.1,not_found,none,0
mg592406.1,not_found,none,0
mg592407.1,not_found,none,0
mg592408.1,not_found,none,0
mg592409.1,not_found,none,0
mg592410.1,not_found,none,0
mg592411.1,not_found,none,0
mg592412.1,not_found,none,0
mg592413.1,not_found,none,0
mg592414.1,not_found,none,0
mg592415.1,not_found,none,0
mg592416.1,not_found,none,0
mg592417.1,not_found,none,0
mg592418.1,not_found,none,0
mg592420.1,not_found,none,0
mg592421.1,not_found,none,0
mg592422.1,not_found,none,0
mg592423.1,not_found,none,0
mg592424.1,not_found,none,0
mg592425.1,not_found,none,0
mg592426.1,not_found,none,0
mg592427.1,not_found,none,0
mg592428.1,not_found,none,0
mg592429.1,not_found,none,0
mg592430.1,not_found,none,0
mg592431.1,not_found,none,0
mg592432.1,not_found,none,0
mg592433.1,not_found,none,0
mg592434.1,not_found,none,0
mg592435.1,not_found,none,0
mg592436.1,not_found,none,0
mg592437.1,not_found,none,0
mg592438.1,not_found,none,0
mg592439.1,not_found,none,0
mg592440.1,not_found,none,0
mg592441.1,not_found,none,0
mg592442.1,not_found,none,0
mg592443.1,not_found,none,0
mg592444.1,not_found,none,0
mg592445.1,not_found,none,0
mg592446.1,not_found,none,0
mg592447.1,not_found,none,0
mg592448.1,not_found,none,0
mg592449.1,not_found,none,0
mg592450.1,not_found,none,0
mg592451.1,not_found,none,0
mg592452.1,not_found,none,0
mg592453.1,not_found,none,0
mg592454.1,not_found,none,0
mg592455.1,not_found,none,0
mg592456.1,not_found,none,0
mg592457.1,not_found,none,0
mg592458.1,not_found,none,0
mg592459.1,not_found,none,0
mg592460.1,not_found,none,0
mg592461.1,not_found,none,0
mg592462.1,not_found,none,0
mg592463.1,not_found,none,0
mg592464.1,not_found,none,0
mg592465.1,not_found,none,0
mg592466.1,not_found,none,0
mg592467.1,not_found,none,0
mg592468.1,not_found,none,0
mg592469.1,not_found,none,0
mg592470.1,not_found,none,0
mg592471.1,not_found,none,0
mg592472.1,not_found,none,0
mg592473.1,not_found,none,0
mg592474.1,not_found,none,0
mg592475.1,not_found,none,0
mg592476.1,not_found,none,0
mg592477.1,not_found,none,0
mg592478.1,not_found,none,0
mg592480.1,not_found,none,0
mg592482.1,not_found,none,0
mg592483.1,not_found,none,0
mg592484.1,not_found,none,0
mg592486.1,not_found,none,0
mg592487.1,not_found,none,0
mg592488.1,not_found,none,0
mg592490.1,not_found,none,0
mg592492.1,not_found,none,0
mg592494.1,not_found,none,0
mg592495.1,not_found,none,0
mg592496.1,not_found,none,0
mg592498.1,not_found,none,0
mg592499.1,not_found,none,0
mg592500.1,not_found,none,0
mg592501.1,not_found,none,0
mg592502.1,not_found,none,0
mg592503.1,not_found,none,0
mg592504.1,not_found,none,0
mg592505.1,not_found,none,0
mg592506.1,not_found,none,0
mg592507.1,not_found,none,0
mg592508.1,not_found,none,0
mg592509.1,not_found,none,0
mg592511.1,not_found,none,0
mg592512.1,not_found,none,0
mg592513.1,not_found,none,0
mg592514.1,not_found,none,0
mg592515.1,not_found,none,0
mg592516.1,not_found,none,0
mg592517.1,not_found,none,0
mg592518.1,not_found,none,0
mg592519.1,not_found,none,0
mg592520.1,not_found,none,0
mg592521.1,not_found,none,0
mg592522.1,not_found,none,0
mg592523.1,not_found,none,0
mg592524.1,not_found,none,0
mg592525.1,not_found,none,0
mg592526.1,not_found,none,0
mg592527.1,not_found,none,0
mg592528.1,not_found,none,0
mg592529.1,not_found,none,0
mg592530.1,not_found,none,0
mg592531.1,not_found,none,0
mg592532.1,not_found,none,0
mg592533.1,not_found,none,0
mg592534.1,not_found,none,0
mg592535.1,not_found,none,0
mg592536.1,not_found,none,0
mg592537.1,not_found,none,0
mg592538.1,not_found,none,0
mg592539.1,not_found,none,0
mg592540.1,not_found,none,0
mg592541.1,not_found,none,0
mg592542.1,not_found,none,0
mg592543.1,not_found,none,0
mg592544.1,not_found,none,0
mg592545.1,not_found,none,0
mg592546.1,not_found,none,0
mg592547.1,not_found,none,0
mg592548.1,not_found,none,0
mg592549.1,not_found,none,0
mg592550.1,not_found,none,0
mg592551.1,not_found,none,0
mg592552.1,not_found,none,0
mg592553.1,not_found,none,0
mg592554.1,not_found,none,0
mg592559.1,not_found,none,0
mg592560.1,not_found,none,0
mg592561.1,not_found,none,0
mg592562.1,not_found,none,0
mg592563.1,not_found,none,0
mg592564.1,not_found,none,0
mg592565.1,not_found,none,0
mg592566.1,not_found,none,0
mg592567.1,not_found,none,0
mg592569.1,not_found,none,0
mg592571.1,not_found,none,0
mg592572.1,not_found,none,0
mg592573.1,not_found,none,0
mg592574.1,not_found,none,0
mg592575.1,not_found,none,0
mg592576.1,not_found,none,0
mg592577.1,not_found,none,0
mg592578.1,not_found,none,0
mg592579.1,not_found,none,0
mg592580.1,not_found,none,0
mg592581.1,not_found,none,0
mg592583.1,not_found,none,0
mg592584.1,not_found,none,0
mg592585.1,not_found,none,0
mg592587.1,not_found,none,0
mg592588.1,not_found,none,0
mg592589.1,not_found,none,0
mg592590.1,not_found,none,0
mg592591.1,not_found,none,0
mg592592.1,not_found,none,0
mg592593.1,not_found,none,0
mg592594.1,not_found,none,0
mg592595.1,not_found,none,0
mg592596.1,not_found,none,0
mg592597.1,not_found,none,0
mg592599.1,not_found,none,0
mg592600.1,not_found,none,0
mg592601.1,not_found,none,0
mg592603.1,not_found,none,0
mg592605.1,not_found,none,0
mg592606.1,not_found,none,0
mg592607.1,not_found,none,0
mg592608.1,not_found,none,0
mg592609.1,not_found,none,0
mg592610.1,not_found,none,0
mg592611.1,not_found,none,0
mg592612.1,not_found,none,0
mg592614.1,not_found,none,0
mg592615.1,not_found,none,0
mg592617.1,not_found,none,0
mg592618.1,not_found,none,0
mg592619.1,not_found,none,0
mg592620.1,not_found,none,0
mg592621.1,not_found,none,0
mg592622.1,not_found,none,0
mg592623.1,not_found,none,0
mg592624.1,not_found,none,0
mg592625.1,not_found,none,0
mg592626.1,not_found,none,0
mg592627.1,not_found,none,0
mg592629.1,not_found,none,0
mg592630.1,not_found,none,0
mg592631.1,not_found,none,0
mg592632.1,not_found,none,0
mg592633.1,not_found,none,0
mg592635.1,not_found,none,0
mg592636.1,not_found,none,0
mg592638.1,not_found,none,0
mg592640.1,not_found,none,0
mg592641.1,not_found,none,0
mg592642.1,not_found,none,0
mg592643.1,not_found,none,0
mg592644.1,not_found,none,0
mg592645.1,not_found,none,0
mg592647.1,not_found,none,0
mg592648.1,not_found,none,0
mg592649.1,not_found,none,0
mg592650.1,not_found,none,0
mg592651.1,not_found,none,0
mg592654.1,not_found,none,0
mg592655.1,not_found,none,0
mg592656.1,not_found,none,0
mg592657.1,not_found,none,0
mg592658.1,not_found,none,0
mg592659.1,not_found,none,0
mg592660.1,not_found,none,0
mg592661.1,not_found,none,0
mg592663.1,not_found,none,0
mg592665.1,not_found,none,0
mg592666.1,not_found,none,0
mg592667.1,not_found,none,0
mg592668.1,not_found,none,0
mg592671.1,not_found,none,0
mg592672.1,not_found,none,0
nc_000866,not_found,none,0
nc_000871,not_found,none,0
nc_000872,not_found,none,0
nc_000896,not_found,none,0
nc_000902,not_found,none,0
nc_000924,not_found,none,0
nc_000929,not_found,none,0
nc_001271,not_found,none,0
nc_001330,not_found,none,0
nc_001331,not_found,none,0
nc_001332,not_found,none,0
nc_001335,not_found,none,0
nc_001341,not_found,none,0
nc_001365,not_found,none,0
nc_001396,not_found,none,0
nc_001416,not_found,none,0
nc_001417,not_found,none,0
nc_001418,not_found,none,0
nc_001420,not_found,none,0
nc_001421,not_found,none,0
nc_001422,not_found,none,0
nc_001426,not_found,none,0
nc_001447,not_found,none,0
nc_001604,not_found,none,0
nc_001609,not_found,none,0
nc_001628,not_found,none,0
nc_001697,not_found,none,0
nc_001706,not_found,none,0
nc_001741,not_found,none,0
nc_001825,not_found,none,0
nc_001835,not_found,none,0
nc_001884,not_found,none,0
nc_001890,not_found,none,0
nc_001895,not_found,none,0
nc_001900,not_found,none,0
nc_001901,not_found,none,0
nc_001909,not_found,none,0
nc_001942,not_found,none,0
nc_001954,not_found,none,0
nc_001956,not_found,none,0
nc_001998,not_found,none,0
nc_002014,not_found,none,0
nc_002072,not_found,none,0
nc_002166,not_found,none,0
nc_002167,not_found,none,0
nc_002180,not_found,none,0
nc_002185,not_found,none,0
nc_002194,not_found,none,0
nc_002214,not_found,none,0
nc_002321,not_found,none,0
nc_002362,not_found,none,0
nc_002363,not_found,none,0
nc_002371,not_found,none,0
nc_002484,not_found,none,0
nc_002486,not_found,none,0
nc_002515,not_found,none,0
nc_002643,not_found,none,0
nc_002656,not_found,none,0
nc_002661,not_found,none,0
nc_002666,not_found,none,0
nc_002667,not_found,none,0
nc_002668,not_found,none,0
nc_002669,not_found,none,0
nc_002670,not_found,none,0
nc_002671,not_found,none,0
nc_002703,not_found,none,0
nc_002730,not_found,none,0
nc_002747,not_found,none,0
nc_002796,not_found,none,0
nc_003050,not_found,none,0
nc_003085,not_found,none,0
nc_003157,not_found,none,0
nc_003216,not_found,none,0
nc_003278,not_found,none,0
nc_003287,not_found,none,0
nc_003288,not_found,none,0
nc_003291,not_found,none,0
nc_003298,not_found,none,0
nc_003299,not_found,none,0
