Unnamed: 0,host,phage,label,k3dist,k6dist,GCdiff,Homology,pairs,data,host_strain,genus,source
998.0,staphylococcus_warneri,PG-2021_90,0,0.277132258241079,0.2895807537752,1.98430300434751,0.0,Staphylococcus_warneri:PG-2021_90,StaphStudy,staphylococcus_warneri,staphylococcus_warneri,original
999.0,staphylococcus_xylosus,PG-2021_90,0,0.266583465790917,0.293732772509162,1.84136528051177,0.0,Staphylococcus_xylosus:PG-2021_90,StaphStudy,staphylococcus_xylosus,staphylococcus_xylosus,original
1000.0,staphylococcus_arlettae,PG-2021_93,0,0.236986163698831,0.2900222874773,0.856028381225379,0.0,Staphylococcus_arlettae:PG-2021_93,StaphStudy,staphylococcus_arlettae,staphylococcus_arlettae,original
1001.0,staphylococcus_aureus,PG-2021_93,0,0.253117598078259,0.296572918126447,1.50844822548267,0.0,Staphylococcus_aureus:PG-2021_93,StaphStudy,staphylococcus_aureus,staphylococcus_aureus,original
1002.0,staphylococcus_auricularis,PG-2021_93,0,0.279285973436995,0.326924791777425,-3.01090416874871,0.0,Staphylococcus_auricularis:PG-2021_93,StaphStudy,staphylococcus_auricularis,staphylococcus_auricularis,original
1003.0,staphylococcus_capitis,PG-2021_93,0,0.252991597162147,0.286976116113845,1.44144254070182,0.0,Staphylococcus_capitis:PG-2021_93,StaphStudy,staphylococcus_capitis,staphylococcus_capitis,original
1004.0,staphylococcus_caprae,PG-2021_93,0,0.268965180894715,0.294716228608464,0.748297136865673,0.0,Staphylococcus_caprae:PG-2021_93,StaphStudy,staphylococcus_caprae,staphylococcus_caprae,original
1005.0,staphylococcus_chromogenes,PG-2021_93,0,0.303547102204506,0.33804894122402,-2.52376430175032,0.0,Staphylococcus_chromogenes:PG-2021_93,StaphStudy,staphylococcus_chromogenes,staphylococcus_chromogenes,original
1006.0,staphylococcus_cohnii,PG-2021_93,0,0.250849337524855,0.292193472476102,1.67464575780836,0.0,Staphylococcus_cohnii:PG-2021_93,StaphStudy,staphylococcus_cohnii,staphylococcus_cohnii,original
1007.0,staphylococcus_epidermidis,PG-2021_93,1,0.238616896923484,0.275139544123212,2.27284878626038,0.0,Staphylococcus_epidermidis:PG-2021_93,StaphStudy,staphylococcus_epidermidis,staphylococcus_epidermidis,original
1008.0,staphylococcus_equorum,PG-2021_93,0,0.240477050018234,0.288648492771752,1.24546754205871,0.0,Staphylococcus_equorum:PG-2021_93,StaphStudy,staphylococcus_equorum,staphylococcus_equorum,original
1009.0,staphylococcus_fleuretti,PG-2021_93,0,0.249468571083041,0.287531211650767,2.88507271223249,0.0,Staphylococcus_fleuretti:PG-2021_93,StaphStudy,staphylococcus_fleuretti,staphylococcus_fleuretti,original
1010.0,staphylococcus_haemolyticus,PG-2021_93,0,0.238846864112645,0.276583500354016,1.57543355981015,0.0,Staphylococcus_haemolyticus:PG-2021_93,StaphStudy,staphylococcus_haemolyticus,staphylococcus_haemolyticus,original
1011.0,staphylococcus_hominis,PG-2021_93,0,0.254738904017591,0.291543834972428,2.71777063224145,0.0,Staphylococcus_hominis:PG-2021_93,StaphStudy,staphylococcus_hominis,staphylococcus_hominis,original
1012.0,staphylococcus_hyicus,PG-2021_93,0,0.28817372275436,0.329245996682368,-1.20989181309982,0.0,Staphylococcus_hyicus:PG-2021_93,StaphStudy,staphylococcus_hyicus,staphylococcus_hyicus,original
1013.0,staphylococcus_kloosii,PG-2021_93,0,0.234698158528717,0.278822104981011,1.28537058147862,0.0,Staphylococcus_kloosii:PG-2021_93,StaphStudy,staphylococcus_kloosii,staphylococcus_kloosii,original
1014.0,staphylococcus_lentus,PG-2021_93,0,0.246957184007464,0.284534807696051,2.47098540810083,0.0,Staphylococcus_lentus:PG-2021_93,StaphStudy,staphylococcus_lentus,staphylococcus_lentus,original
1015.0,staphylococcus_lugdunensis,PG-2021_93,0,0.255913172988447,0.293812356962239,0.62221578941211,0.0,Staphylococcus_lugdunensis:PG-2021_93,StaphStudy,staphylococcus_lugdunensis,staphylococcus_lugdunensis,original
1016.0,staphylococcus_nepalensis,PG-2021_93,0,0.264305873255884,0.294969406805123,1.25334437907721,0.0,Staphylococcus_nepalensis:PG-2021_93,StaphStudy,staphylococcus_nepalensis,staphylococcus_nepalensis,original
1017.0,staphylococcus_pasteuri,PG-2021_93,0,0.243528409013592,0.269788316170609,1.66053823654089,0.0,Staphylococcus_pasteuri:PG-2021_93,StaphStudy,staphylococcus_pasteuri,staphylococcus_pasteuri,original
1018.0,staphylococcus_pettenkoferi,PG-2021_93,0,0.299295862078245,0.326889825176755,-4.7677207307006,0.0,Staphylococcus_pettenkoferi:PG-2021_93,StaphStudy,staphylococcus_pettenkoferi,staphylococcus_pettenkoferi,original
1019.0,staphylococcus_pseudintermedius,PG-2021_93,0,0.299719501652078,0.343558776532359,-3.26352951700149,0.0,Staphylococcus_pseudintermedius:PG-2021_93,StaphStudy,staphylococcus_pseudintermedius,staphylococcus_pseudintermedius,original
1020.0,staphylococcus_saprophyticus,PG-2021_93,0,0.259745410398464,0.296381451739529,1.13929212430453,0.0,Staphylococcus_saprophyticus:PG-2021_93,StaphStudy,staphylococcus_saprophyticus,staphylococcus_saprophyticus,original
1021.0,staphylococcus_schleiferi,PG-2021_93,0,0.28978618853898,0.33097593810837,-1.65974865681781,0.0,Staphylococcus_schleiferi:PG-2021_93,StaphStudy,staphylococcus_schleiferi,staphylococcus_schleiferi,original
1022.0,staphylococcus_sciuri,PG-2021_93,0,0.26138750466662,0.297639334016005,1.74602969493628,0.0,Staphylococcus_sciuri:PG-2021_93,StaphStudy,staphylococcus_sciuri,staphylococcus_sciuri,original
1023.0,staphylococcus_succinus,PG-2021_93,0,0.272620231593508,0.297887509427626,1.28519476566682,0.0,Staphylococcus_succinus:PG-2021_93,StaphStudy,staphylococcus_succinus,staphylococcus_succinus,original
1024.0,staphylococcus_vitulinus,PG-2021_93,0,0.249153770413174,0.291727312272094,1.68651315484998,0.0,Staphylococcus_vitulinus:PG-2021_93,StaphStudy,staphylococcus_vitulinus,staphylococcus_vitulinus,original
1025.0,staphylococcus_warneri,PG-2021_93,0,0.259052172472713,0.280620329460381,1.63450725864107,0.0,Staphylococcus_warneri:PG-2021_93,StaphStudy,staphylococcus_warneri,staphylococcus_warneri,original
1026.0,staphylococcus_xylosus,PG-2021_93,0,0.244594016851833,0.284014369255399,1.49156953480533,0.0,Staphylococcus_xylosus:PG-2021_93,StaphStudy,staphylococcus_xylosus,staphylococcus_xylosus,original
1027.0,staphylococcus_arlettae,PG-2021_9,0,0.58443218788226,0.407828877205419,-2.74140708854947,0.0,Staphylococcus_arlettae:PG-2021_9,StaphStudy,staphylococcus_arlettae,staphylococcus_arlettae,original
1028.0,staphylococcus_aureus,PG-2021_9,1,0.622977004685927,0.43949063294824,-2.08898724429218,0.0,Staphylococcus_aureus:PG-2021_9,StaphStudy,staphylococcus_aureus,staphylococcus_aureus,original
1029.0,staphylococcus_auricularis,PG-2021_9,0,0.684271098185718,0.48375201066245,-6.60833963852356,0.0,Staphylococcus_auricularis:PG-2021_9,StaphStudy,staphylococcus_auricularis,staphylococcus_auricularis,original
1030.0,staphylococcus_capitis,PG-2021_9,1,0.467501171333615,0.342112578232127,-2.15599292907303,0.0,Staphylococcus_capitis:PG-2021_9,StaphStudy,staphylococcus_capitis,staphylococcus_capitis,original
1031.0,staphylococcus_caprae,PG-2021_9,0,0.560742423534196,0.391393449239889,-2.84913833290917,0.0,Staphylococcus_caprae:PG-2021_9,StaphStudy,staphylococcus_caprae,staphylococcus_caprae,original
1032.0,staphylococcus_chromogenes,PG-2021_9,1,0.692973534025679,0.501676757747783,-6.12119977152517,0.0,Staphylococcus_chromogenes:PG-2021_9,StaphStudy,staphylococcus_chromogenes,staphylococcus_chromogenes,original
1033.0,staphylococcus_cohnii,PG-2021_9,1,0.56900475784823,0.410312741392605,-1.92278971196648,0.0,Staphylococcus_cohnii:PG-2021_9,StaphStudy,staphylococcus_cohnii,staphylococcus_cohnii,original
1034.0,staphylococcus_epidermidis,PG-2021_9,1,0.501772180965313,0.357465841908746,-1.32458668351446,0.0,Staphylococcus_epidermidis:PG-2021_9,StaphStudy,staphylococcus_epidermidis,staphylococcus_epidermidis,original
1035.0,staphylococcus_equorum,PG-2021_9,1,0.561579686709068,0.397181145012801,-2.35196792771614,0.0,Staphylococcus_equorum:PG-2021_9,StaphStudy,staphylococcus_equorum,staphylococcus_equorum,original
1036.0,staphylococcus_fleuretti,PG-2021_9,0,0.414020943065348,0.314681935480231,-0.712362757542358,0.0,Staphylococcus_fleuretti:PG-2021_9,StaphStudy,staphylococcus_fleuretti,staphylococcus_fleuretti,original
1037.0,staphylococcus_haemolyticus,PG-2021_9,0,0.543430335962198,0.38094528768532,-2.0220019099647,0.0,Staphylococcus_haemolyticus:PG-2021_9,StaphStudy,staphylococcus_haemolyticus,staphylococcus_haemolyticus,original
1038.0,staphylococcus_hominis,PG-2021_9,0,0.517364507886141,0.362280999810778,-0.879664837533401,0.0,Staphylococcus_hominis:PG-2021_9,StaphStudy,staphylococcus_hominis,staphylococcus_hominis,original
1039.0,staphylococcus_hyicus,PG-2021_9,0,0.700890676368962,0.500134968036375,-4.80732728287467,0.0,Staphylococcus_hyicus:PG-2021_9,StaphStudy,staphylococcus_hyicus,staphylococcus_hyicus,original
1040.0,staphylococcus_kloosii,PG-2021_9,1,0.624459948145916,0.415561274158577,-2.31206488829622,0.0,Staphylococcus_kloosii:PG-2021_9,StaphStudy,staphylococcus_kloosii,staphylococcus_kloosii,original
1041.0,staphylococcus_lentus,PG-2021_9,1,0.429297642693964,0.311229727416381,-1.12645006167402,0.0,Staphylococcus_lentus:PG-2021_9,StaphStudy,staphylococcus_lentus,staphylococcus_lentus,original
1042.0,staphylococcus_lugdunensis,PG-2021_9,1,0.597205468549582,0.428713596444306,-2.97521968036274,0.0,Staphylococcus_lugdunensis:PG-2021_9,StaphStudy,staphylococcus_lugdunensis,staphylococcus_lugdunensis,original
1043.0,staphylococcus_nepalensis,PG-2021_9,0,0.59297809054303,0.419577444014629,-2.34409109069764,0.0,Staphylococcus_nepalensis:PG-2021_9,StaphStudy,staphylococcus_nepalensis,staphylococcus_nepalensis,original
1044.0,staphylococcus_pasteuri,PG-2021_9,1,0.541418376561062,0.375135084389198,-1.93689723323396,0.0,Staphylococcus_pasteuri:PG-2021_9,StaphStudy,staphylococcus_pasteuri,staphylococcus_pasteuri,original
1045.0,staphylococcus_pettenkoferi,PG-2021_9,0,0.633907249705363,0.453178424419729,-8.36515620047545,0.0,Staphylococcus_pettenkoferi:PG-2021_9,StaphStudy,staphylococcus_pettenkoferi,staphylococcus_pettenkoferi,original
1046.0,staphylococcus_pseudintermedius,PG-2021_9,0,0.741578539676758,0.539531902937446,-6.86096498677634,0.0,Staphylococcus_pseudintermedius:PG-2021_9,StaphStudy,staphylococcus_pseudintermedius,staphylococcus_pseudintermedius,original
1047.0,staphylococcus_saprophyticus,PG-2021_9,0,0.594184152380083,0.424814903351474,-2.45814334547032,0.0,Staphylococcus_saprophyticus:PG-2021_9,StaphStudy,staphylococcus_saprophyticus,staphylococcus_saprophyticus,original
1048.0,staphylococcus_schleiferi,PG-2021_9,1,0.677569357992611,0.495358318834563,-5.25718412659266,0.0,Staphylococcus_schleiferi:PG-2021_9,StaphStudy,staphylococcus_schleiferi,staphylococcus_schleiferi,original
1049.0,staphylococcus_sciuri,PG-2021_9,1,0.504453379236443,0.359595334425682,-1.85140577483857,0.0,Staphylococcus_sciuri:PG-2021_9,StaphStudy,staphylococcus_sciuri,staphylococcus_sciuri,original
1050.0,staphylococcus_succinus,PG-2021_9,1,0.544763391125659,0.387695467052664,-2.31224070410803,0.0,Staphylococcus_succinus:PG-2021_9,StaphStudy,staphylococcus_succinus,staphylococcus_succinus,original
1051.0,staphylococcus_vitulinus,PG-2021_9,1,0.505185190527264,0.358234738511074,-1.91092231492486,0.0,Staphylococcus_vitulinus:PG-2021_9,StaphStudy,staphylococcus_vitulinus,staphylococcus_vitulinus,original
1052.0,staphylococcus_warneri,PG-2021_9,1,0.54183968786678,0.378568136877969,-1.96292821113378,0.0,Staphylococcus_warneri:PG-2021_9,StaphStudy,staphylococcus_warneri,staphylococcus_warneri,original
1053.0,staphylococcus_xylosus,PG-2021_9,1,0.537177170697784,0.381190468519803,-2.10586593496952,0.0,Staphylococcus_xylosus:PG-2021_9,StaphStudy,staphylococcus_xylosus,staphylococcus_xylosus,original
1054.0,escherichia_coli,NC_001418,0,0.224451833415341,0.353471190808214,-5.40781702548136,0.0,NC_001418:Escherichia_coli,NCBI_HR,escherichia_coli,escherichia_coli,original
1055.0,pseudomonas_aeruginosa,NC_001418,1,0.283088795584036,0.403183651764201,-21.1171824845047,0.0,NC_001418:Pseudomonas_aeruginosa,NCBI_HR,pseudomonas_aeruginosa,pseudomonas_aeruginosa,original
1056.0,streptococcus_thermophilus,NC_002072,1,0.144875913643349,0.24542398036766,-0.121536944136139,1.0,NC_002072:Streptococcus_thermophilus,NCBI_HR,streptococcus_thermophilus,streptococcus_thermophilus,original
1057.0,chlamydia_psittaci,NC_002194,1,0.0816136296631074,0.303851098311489,1.81737906582561,0.0,NC_002194:Chlamydia_psittaci,NCBI_HR,chlamydia_psittaci,chlamydia_psittaci,original
1058.0,chlamydia_trachomatis,NC_002194,0,0.0731012975361701,0.306006413504524,-0.570264765843376,0.0,NC_002194:Chlamydia_trachomatis,NCBI_HR,chlamydia_trachomatis,chlamydia_trachomatis,original
1059.0,streptomyces_exfoliatus,NC_005345,1,0.0713395849250315,0.144539748768189,-0.450808505218134,1.0,NC_005345:Streptomyces_exfoliatus,NCBI_HR,streptomyces_exfoliatus,streptomyces_exfoliatus,original
1060.0,streptomyces_venezuelae,NC_005345,1,0.0802517462759867,0.150790640282187,-1.32802000307542,1.0,NC_005345:Streptomyces_venezuelae,NCBI_HR,streptomyces_venezuelae,streptomyces_venezuelae,original
1061.0,lactobacillus_brevis,NC_006936,0,0.132799635592331,0.231024445536175,-6.91977169971039,0.0,NC_006936:Lactobacillus_brevis,NCBI_HR,lactobacillus_brevis,lactobacillus_brevis,original
1062.0,lactobacillus_casei,NC_006936,0,0.126237600585715,0.243204776223542,-8.67200856847361,0.0,NC_006936:Lactobacillus_casei,NCBI_HR,lactobacillus_casei,lactobacillus_casei,original
1063.0,lactobacillus_coryniformis,NC_006936,0,0.094790720409158,0.229109355169693,-3.76571121859395,0.0,NC_006936:Lactobacillus_coryniformis,NCBI_HR,lactobacillus_coryniformis,lactobacillus_coryniformis,original
1064.0,lactobacillus_curvatus,NC_006936,0,0.115063561927641,0.218288026374825,-2.6647993919826,0.0,NC_006936:Lactobacillus_curvatus,NCBI_HR,lactobacillus_curvatus,lactobacillus_curvatus,original
1065.0,lactobacillus_fructivorans,NC_006936,0,0.228798815058252,0.28531392401866,0.539766272512942,0.0,NC_006936:Lactobacillus_fructivorans,NCBI_HR,lactobacillus_fructivorans,lactobacillus_fructivorans,original
1066.0,lactobacillus_fructosus,NC_006936,0,0.238033835352367,0.313505847253474,-5.20577377816272,0.0,NC_006936:Lactobacillus_fructosus,NCBI_HR,lactobacillus_fructosus,lactobacillus_fructosus,original
1067.0,lactobacillus_gasseri,NC_006936,0,0.251625201621496,0.306512185553179,4.379736187057,0.0,NC_006936:Lactobacillus_gasseri,NCBI_HR,lactobacillus_gasseri,lactobacillus_gasseri,original
1068.0,lactobacillus_hilgardii,NC_006936,0,0.163250463367507,0.252463041749063,-0.519379289441957,0.0,NC_006936:Lactobacillus_hilgardii,NCBI_HR,lactobacillus_hilgardii,lactobacillus_hilgardii,original
1069.0,lactobacillus_jensenii,NC_006936,0,0.254566586377931,0.306493365046645,4.9168668588719,0.0,NC_006936:Lactobacillus_jensenii,NCBI_HR,lactobacillus_jensenii,lactobacillus_jensenii,original
1070.0,lactobacillus_mali,NC_006936,0,0.222414926339421,0.28354826936059,2.95001144763051,0.0,NC_006936:Lactobacillus_mali,NCBI_HR,lactobacillus_mali,lactobacillus_mali,original
1071.0,lactobacillus_paracasei,NC_006936,0,0.130778750949659,0.24213656280254,-7.26462295845543,0.0,NC_006936:Lactobacillus_paracasei,NCBI_HR,lactobacillus_paracasei,lactobacillus_paracasei,original
1072.0,lactobacillus_paraplantarum,NC_006936,0,0.107210039922157,0.216251617866023,-4.59737651862672,0.0,NC_006936:Lactobacillus_paraplantarum,NCBI_HR,lactobacillus_paraplantarum,lactobacillus_paraplantarum,original
1073.0,lactobacillus_pentosaceus,NC_006936,0,0.125662179219462,0.234518185994222,-6.99698270951389,0.0,NC_006936:Lactobacillus_pentosaceus,NCBI_HR,lactobacillus_pentosaceus,lactobacillus_pentosaceus,original
1074.0,lactobacillus_plantarum,NC_006936,1,0.106729349262735,0.214235809592872,-5.2429097594506,0.0,NC_006936:Lactobacillus_plantarum,NCBI_HR,lactobacillus_plantarum,lactobacillus_plantarum,original
1075.0,lactobacillus_reuteri,NC_006936,0,0.168477747982369,0.257345678419993,0.340596544412413,0.0,NC_006936:Lactobacillus_reuteri,NCBI_HR,lactobacillus_reuteri,lactobacillus_reuteri,original
1076.0,lactobacillus_salivarius,NC_006936,0,0.304360067502002,0.32982359350574,6.37867556226108,0.0,NC_006936:Lactobacillus_salivarius,NCBI_HR,lactobacillus_salivarius,lactobacillus_salivarius,original
1077.0,lactococcus_lactis,NC_006936,0,0.279120992607485,0.329321331757979,4.35671838470778,0.0,NC_006936:Lactococcus_lactis,NCBI_HR,lactococcus_lactis,lactococcus_lactis,original
1078.0,leuconostoc_fallax,NC_006936,0,0.0944185671357606,0.211898790046666,1.68124675888247,0.0,NC_006936:Leuconostoc_fallax,NCBI_HR,leuconostoc_fallax,leuconostoc_fallax,original
1079.0,leuconostoc_lactis,NC_006936,0,0.129181388050888,0.240498058032877,-3.96964059119847,0.0,NC_006936:Leuconostoc_lactis,NCBI_HR,leuconostoc_lactis,leuconostoc_lactis,original
1080.0,leuconostoc_mesenteroides,NC_006936,0,0.127533324343302,0.233475229725508,1.65057052804587,0.0,NC_006936:Leuconostoc_mesenteroides,NCBI_HR,leuconostoc_mesenteroides,leuconostoc_mesenteroides,original
1081.0,leuconostoc_paramesenteroides,NC_006936,0,0.13204655822574,0.236178286353538,1.26074517723639,0.0,NC_006936:Leuconostoc_paramesenteroides,NCBI_HR,leuconostoc_paramesenteroides,leuconostoc_paramesenteroides,original
1082.0,pediococcus_dextrinicus,NC_006936,0,0.127443606266105,0.235535453529766,1.30512131199768,0.0,NC_006936:Pediococcus_dextrinicus,NCBI_HR,pediococcus_dextrinicus,pediococcus_dextrinicus,original
1083.0,pediococcus_pentosaceus,NC_006936,0,0.193038373297302,0.265289624607306,2.10946135201866,0.0,NC_006936:Pediococcus_pentosaceus,NCBI_HR,pediococcus_pentosaceus,pediococcus_pentosaceus,original
1084.0,bacillus_megaterium,NC_006945,0,0.286965025674771,0.379598722524759,1.80341281990533,0.0,NC_006945:Bacillus_megaterium,NCBI_HR,bacillus_megaterium,bacillus_megaterium,original
1085.0,bacillus_thuringiensis,NC_006945,1,0.233063905846458,0.346173668535632,4.80746543256247,0.0,NC_006945:Bacillus_thuringiensis,NCBI_HR,bacillus_thuringiensis,bacillus_thuringiensis,original
1086.0,bacillus_pumilus,NC_007456,0,0.439130176364904,0.454408581998025,7.91932645336391,0.0,NC_007456:Bacillus_pumilus,NCBI_HR,bacillus_pumilus,bacillus_pumilus,original
1087.0,bacillus_subtilis,NC_007456,0,0.529465923433916,0.498341699866381,6.26855451307405,0.0,NC_007456:Bacillus_subtilis,NCBI_HR,bacillus_subtilis,bacillus_subtilis,original
1088.0,escherichia_coli,NC_007456,1,0.536054491520517,0.454602384962121,-0.994567948538631,0.0,NC_007456:Escherichia_coli,NCBI_HR,escherichia_coli,escherichia_coli,original
1089.0,pseudomonas_putida,NC_007456,0,0.355890159699694,0.390686871177406,-11.7481823192551,0.0,NC_007456:Pseudomonas_putida,NCBI_HR,pseudomonas_putida,pseudomonas_putida,original
1090.0,bacillus_anthracis,NC_007734,1,0.0925736592569718,0.222768559869645,-0.101455742709078,1.0,NC_007734:Bacillus_anthracis,NCBI_HR,bacillus_anthracis,bacillus_anthracis,original
1091.0,bacillus_cereus,NC_007734,1,0.087433763747041,0.218979379749311,-0.0156757429434933,1.0,NC_007734:Bacillus_cereus,NCBI_HR,bacillus_cereus,bacillus_cereus,original
1092.0,bacillus_subtilis,NC_008721,0,0.173162085330271,0.288235916185436,-1.92645437350341,0.0,NC_008721:Bacillus_subtilis,NCBI_HR,bacillus_subtilis,bacillus_subtilis,original
1093.0,escherichia_coli,NC_008721,0,0.257282111062777,0.344717761805773,-9.18957683511609,0.0,NC_008721:Escherichia_coli,NCBI_HR,escherichia_coli,escherichia_coli,original
1094.0,streptococcus_suis,NC_008721,1,0.0611415995270423,0.162741998310511,0.171348139369293,1.0,NC_008721:Streptococcus_suis,NCBI_HR,streptococcus_suis,streptococcus_suis,original
1095.0,streptococcus_zooepidemicus,NC_008721,0,0.134607071960346,0.229567787021127,-0.122960017749882,0.0,NC_008721:Streptococcus_zooepidemicus,NCBI_HR,streptococcus_zooepidemicus,streptococcus_zooepidemicus,original
1096.0,corynebacterium_glutamicum,NC_009799,0,0.671632070450922,0.515571572156606,2.35036128784462,0.0,NC_009799:Corynebacterium_glutamicum,NCBI_HR,corynebacterium_glutamicum,corynebacterium_glutamicum,original
1097.0,streptococcus_thermophilus,NC_013598,1,0.145099637307495,0.257101805350429,0.201016478130128,1.0,NC_013598:Streptococcus_thermophilus,NCBI_HR,streptococcus_thermophilus,streptococcus_thermophilus,original
1098.0,enterococcus_faecalis,NC_013643,1,0.0734744200210818,0.186625375075794,-3.07343434204812,1.0,NC_013643:Enterococcus_faecalis,NCBI_HR,enterococcus_faecalis,enterococcus_faecalis,original
1099.0,enterococcus_faecalis,NC_013644,1,0.089176003232588,0.197584322668269,0.0968192050664669,1.0,NC_013644:Enterococcus_faecalis,NCBI_HR,enterococcus_faecalis,enterococcus_faecalis,original
1100.0,streptococcus_thermophilus,NC_013645,1,0.11455408398203,0.222001197599947,-0.208052625905793,1.0,NC_013645:Streptococcus_thermophilus,NCBI_HR,streptococcus_thermophilus,streptococcus_thermophilus,original
1101.0,enterococcus_faecalis,NC_013646,1,0.0759099341159455,0.191031136585185,-3.66702996200675,1.0,NC_013646:Enterococcus_faecalis,NCBI_HR,enterococcus_faecalis,enterococcus_faecalis,original
1102.0,enterococcus_faecalis,NC_013648,1,0.0909870376550496,0.200461832290106,-3.1343580489743,1.0,NC_013648:Enterococcus_faecalis,NCBI_HR,enterococcus_faecalis,enterococcus_faecalis,original
1103.0,bacillus_cereus,NC_015252,0,0.21192005703913,0.298715169046881,2.02207208776382,0.0,NC_015252:Bacillus_cereus,NCBI_HR,bacillus_cereus,bacillus_cereus,original
1104.0,bacillus_thuringiensis,NC_015252,0,0.211804337406721,0.297333399294874,2.02532826362938,0.0,NC_015252:Bacillus_thuringiensis,NCBI_HR,bacillus_thuringiensis,bacillus_thuringiensis,original
1105.0,brochothrix_thermosphacta,NC_015252,1,0.0943696909319501,0.205806714297356,0.832010390633876,1.0,NC_015252:Brochothrix_thermosphacta,NCBI_HR,brochothrix_thermosphacta,brochothrix_thermosphacta,original
1106.0,enterococcus_faecalis,NC_015252,0,0.139212167452799,0.245834870138105,-0.384522978839946,0.0,NC_015252:Enterococcus_faecalis,NCBI_HR,enterococcus_faecalis,enterococcus_faecalis,original
1107.0,lactobacillus_casei,NC_015252,0,0.152561017479268,0.287079664039959,-10.7308401899417,0.0,NC_015252:Lactobacillus_casei,NCBI_HR,lactobacillus_casei,lactobacillus_casei,original
1108.0,listeria_ivanovii,NC_015252,0,0.170120472991613,0.270069265821471,0.279727337295803,0.0,NC_015252:Listeria_ivanovii,NCBI_HR,listeria_ivanovii,listeria_ivanovii,original
1109.0,listeria_monocytogenes,NC_015252,0,0.16071134972415,0.267849645525521,-0.733896686646787,0.0,NC_015252:Listeria_monocytogenes,NCBI_HR,listeria_monocytogenes,listeria_monocytogenes,original
1110.0,staphylococcus_aureus,NC_015252,0,0.144806065169663,0.241405587680282,4.40546588869818,0.0,NC_015252:Staphylococcus_aureus,NCBI_HR,staphylococcus_aureus,staphylococcus_aureus,original
1111.0,staphylococcus_carnosus,NC_015252,0,0.154489425666897,0.255919424301356,2.66330824938713,0.0,NC_015252:Staphylococcus_carnosus,NCBI_HR,staphylococcus_carnosus,staphylococcus_carnosus,original
1112.0,staphylococcus_simulans,NC_015252,0,0.123851418255173,0.248372740239632,1.34577471361482,0.0,NC_015252:Staphylococcus_simulans,NCBI_HR,staphylococcus_simulans,staphylococcus_simulans,original
1113.0,bacillus_cereus,NC_015253,0,0.578514382669867,0.464881917155415,6.15116723021518,0.0,NC_015253:Bacillus_cereus,NCBI_HR,bacillus_cereus,bacillus_cereus,original
1114.0,bacillus_thuringiensis,NC_015253,0,0.574909277633381,0.462547460666088,6.15442340608074,0.0,NC_015253:Bacillus_thuringiensis,NCBI_HR,bacillus_thuringiensis,bacillus_thuringiensis,original
1115.0,brochothrix_thermosphacta,NC_015253,1,0.557680007519788,0.43903139241917,4.96110553308524,0.0,NC_015253:Brochothrix_thermosphacta,NCBI_HR,brochothrix_thermosphacta,brochothrix_thermosphacta,original
1116.0,enterococcus_faecalis,NC_015253,0,0.619994056798753,0.502721736891872,3.74457216361142,0.0,NC_015253:Enterococcus_faecalis,NCBI_HR,enterococcus_faecalis,enterococcus_faecalis,original
1117.0,lactobacillus_casei,NC_015253,0,0.717205688149193,0.608554154561142,-6.60174504749032,0.0,NC_015253:Lactobacillus_casei,NCBI_HR,lactobacillus_casei,lactobacillus_casei,original
1118.0,listeria_ivanovii,NC_015253,0,0.635531098449002,0.511461217888986,4.40882247974717,0.0,NC_015253:Listeria_ivanovii,NCBI_HR,listeria_ivanovii,listeria_ivanovii,original
1119.0,listeria_monocytogenes,NC_015253,0,0.657863511499886,0.528984501381079,3.39519845580458,0.0,NC_015253:Listeria_monocytogenes,NCBI_HR,listeria_monocytogenes,listeria_monocytogenes,original
1120.0,staphylococcus_aureus,NC_015253,0,0.597032148957843,0.465265592765482,8.53456103114954,0.0,NC_015253:Staphylococcus_aureus,NCBI_HR,staphylococcus_aureus,staphylococcus_aureus,original
1121.0,staphylococcus_carnosus,NC_015253,0,0.628602038243281,0.501631193479062,6.79240339183849,0.0,NC_015253:Staphylococcus_carnosus,NCBI_HR,staphylococcus_carnosus,staphylococcus_carnosus,original
1122.0,staphylococcus_simulans,NC_015253,0,0.588559314271172,0.470731459146788,5.47486985606619,0.0,NC_015253:Staphylococcus_simulans,NCBI_HR,staphylococcus_simulans,staphylococcus_simulans,original
1123.0,bacillus_cereus,NC_015254,0,0.191405553244401,0.282206388128362,1.10304051918646,0.0,NC_015254:Bacillus_cereus,NCBI_HR,bacillus_cereus,bacillus_cereus,original
1124.0,bacillus_thuringiensis,NC_015254,0,0.190468677646511,0.280285509062502,1.10629669505202,0.0,NC_015254:Bacillus_thuringiensis,NCBI_HR,bacillus_thuringiensis,bacillus_thuringiensis,original
1125.0,brochothrix_thermosphacta,NC_015254,1,0.0785862995043237,0.185628206680139,-0.087021177943484,1.0,NC_015254:Brochothrix_thermosphacta,NCBI_HR,brochothrix_thermosphacta,brochothrix_thermosphacta,original
1126.0,enterococcus_faecalis,NC_015254,0,0.127863785922232,0.23570118402393,-1.30355454741731,0.0,NC_015254:Enterococcus_faecalis,NCBI_HR,enterococcus_faecalis,enterococcus_faecalis,original
1127.0,lactobacillus_casei,NC_015254,0,0.149528027180332,0.286936845178983,-11.649871758519,0.0,NC_015254:Lactobacillus_casei,NCBI_HR,lactobacillus_casei,lactobacillus_casei,original
